时间(s),MP3B传感器(V),TGS2620传感器(V),MP801传感器(V),WSP2110传感器(V),TGS2609传感器(V),TGS2603传感器(V),TGS2602传感器(V),TGS2600传感器(V)
0.200000,0.053571,0.458039,0.188738,0.261291,0.537753,0.462915,0.242288,0.453991
0.400000,0.053495,0.456755,0.188472,0.260330,0.535116,0.462778,0.241952,0.452102
0.600000,0.053456,0.455858,0.188430,0.259928,0.533407,0.462725,0.241758,0.450881
0.800000,0.053462,0.455346,0.188370,0.259704,0.531819,0.462722,0.241588,0.449572
1.000000,0.053316,0.454785,0.188338,0.259335,0.530308,0.462527,0.241379,0.448291
1.200000,0.053433,0.454329,0.188152,0.258933,0.528811,0.462529,0.241261,0.447172
1.400000,0.053416,0.453556,0.188202,0.258420,0.527041,0.462521,0.241077,0.445971
1.600000,0.053440,0.453312,0.188189,0.258098,0.525798,0.462526,0.240911,0.444664
1.800000,0.053437,0.452516,0.188260,0.257887,0.524246,0.462432,0.240734,0.443585
2.000000,0.053298,0.451939,0.188081,0.257484,0.522691,0.462447,0.240540,0.442459
2.200000,0.053391,0.451378,0.188097,0.257068,0.521244,0.462326,0.240362,0.441172
2.400000,0.053396,0.451001,0.188086,0.256733,0.519639,0.462411,0.240325,0.440128
2.600000,0.053405,0.450215,0.188127,0.256212,0.518277,0.462449,0.239998,0.439009
2.800000,0.053380,0.449881,0.187854,0.256003,0.516706,0.462192,0.239807,0.437862
3.000000,0.053380,0.449168,0.187923,0.255669,0.515214,0.462297,0.239612,0.436757
3.200000,0.053365,0.448730,0.187838,0.255167,0.513893,0.462190,0.239422,0.435533
3.400000,0.053338,0.448291,0.187707,0.255002,0.512521,0.462068,0.239130,0.434330
3.600000,0.053348,0.447571,0.187784,0.254624,0.511162,0.462185,0.239091,0.433400
3.800000,0.053381,0.446979,0.187829,0.254225,0.509476,0.462151,0.238988,0.432265
4.000000,0.053315,0.446328,0.187655,0.254027,0.508010,0.461901,0.238699,0.431145
4.200000,0.053324,0.446003,0.187657,0.253441,0.506731,0.462101,0.238554,0.430040
4.400000,0.053319,0.445264,0.187402,0.253255,0.505335,0.462031,0.238432,0.428963
4.600000,0.053315,0.444808,0.187576,0.252697,0.503906,0.461894,0.238212,0.427879
4.800000,0.053105,0.444386,0.187492,0.252683,0.502561,0.461968,0.238075,0.426892
5.000000,0.053360,0.443836,0.187494,0.251954,0.501190,0.461800,0.237859,0.425835
5.200000,0.053268,0.443319,0.187414,0.251895,0.499678,0.461763,0.237653,0.424703
5.400000,0.053271,0.442874,0.187261,0.251610,0.498543,0.461870,0.237526,0.423698
5.600000,0.053274,0.442271,0.187314,0.251200,0.497158,0.461807,0.237336,0.422708
5.800000,0.053272,0.441862,0.187303,0.250916,0.495876,0.461777,0.237184,0.421623
6.000000,0.053120,0.441384,0.187288,0.250461,0.494599,0.461785,0.237052,0.420681
6.200000,0.053220,0.440831,0.187098,0.250223,0.493218,0.461785,0.236957,0.419781
6.400000,0.053287,0.440317,0.187247,0.249974,0.491899,0.461744,0.236676,0.418595
6.600000,0.053246,0.439721,0.187199,0.249412,0.489727,0.461730,0.236426,0.417139
6.800000,0.053229,0.439187,0.187083,0.249112,0.488535,0.461493,0.236276,0.415984
7.000000,0.053189,0.438771,0.187183,0.248788,0.487384,0.461474,0.236094,0.415185
7.200000,0.053210,0.438230,0.187055,0.248538,0.485997,0.461558,0.235952,0.413880
7.400000,0.053206,0.437645,0.187031,0.248108,0.484907,0.461513,0.235723,0.413066
7.600000,0.053167,0.437079,0.186963,0.247924,0.483415,0.461451,0.235605,0.412237
7.800000,0.053185,0.436906,0.187064,0.247775,0.482181,0.461333,0.235301,0.411323
8.000000,0.053168,0.436430,0.186775,0.247312,0.481124,0.461416,0.235202,0.410187
8.200000,0.053175,0.436012,0.186855,0.247104,0.479724,0.461276,0.235121,0.409359
8.400000,0.053161,0.435535,0.186877,0.246871,0.478782,0.461356,0.234891,0.408424
8.600000,0.053150,0.435106,0.186805,0.246379,0.477582,0.461208,0.234564,0.407537
8.800000,0.052977,0.434501,0.186666,0.246198,0.476378,0.461257,0.234668,0.406725
9.000000,0.053203,0.434259,0.186731,0.245829,0.475302,0.461189,0.234348,0.405763
9.200000,0.052957,0.433845,0.186767,0.245582,0.474000,0.461091,0.234166,0.404862
9.400000,0.053115,0.433427,0.186515,0.245301,0.472683,0.461008,0.234063,0.403954
9.600000,0.053127,0.433083,0.186564,0.244911,0.471698,0.461152,0.233767,0.403003
9.800000,0.052924,0.432581,0.186494,0.244614,0.470430,0.461105,0.233759,0.402308
10.000000,0.052956,0.432197,0.186545,0.244506,0.469286,0.460843,0.233499,0.401411
10.200000,0.053081,0.431754,0.186541,0.244063,0.468355,0.460969,0.233355,0.400496
10.400000,0.053032,0.431302,0.186340,0.243948,0.467193,0.460947,0.233247,0.399668
10.600000,0.052978,0.430850,0.186452,0.243659,0.465899,0.460864,0.233104,0.398788
10.800000,0.053067,0.430513,0.186414,0.243475,0.464962,0.460519,0.232978,0.397954
11.000000,0.053055,0.430102,0.186411,0.243122,0.463886,0.460699,0.232844,0.397120
11.200000,0.053060,0.429698,0.186381,0.242673,0.462868,0.460733,0.232418,0.396123
11.400000,0.053050,0.429367,0.186451,0.242475,0.461600,0.460804,0.232385,0.395240
11.600000,0.053014,0.429094,0.186242,0.242353,0.460631,0.460753,0.232108,0.394483
11.800000,0.053031,0.428639,0.186185,0.242088,0.459646,0.460687,0.231943,0.393805
12.000000,0.052851,0.428022,0.186231,0.241774,0.458350,0.460420,0.231890,0.392818
12.200000,0.053020,0.427777,0.186193,0.241587,0.457492,0.460515,0.231723,0.392235
12.400000,0.053009,0.427274,0.186175,0.241224,0.456431,0.460488,0.231362,0.391287
12.600000,0.052994,0.427076,0.186191,0.241028,0.455199,0.460538,0.231040,0.390537
12.800000,0.053007,0.426518,0.186113,0.240831,0.454264,0.460479,0.231244,0.389605
13.000000,0.052974,0.426227,0.186059,0.240719,0.453379,0.460495,0.231124,0.389016
13.200000,0.052995,0.425928,0.186079,0.240408,0.452288,0.460501,0.230956,0.388296
13.400000,0.052983,0.425477,0.186040,0.239986,0.451501,0.460427,0.230807,0.387518
13.600000,0.052983,0.425147,0.186061,0.239977,0.450603,0.460418,0.230828,0.386899
13.800000,0.052861,0.424940,0.185932,0.239605,0.449666,0.460362,0.230547,0.386050
14.000000,0.052831,0.424610,0.185926,0.239502,0.448857,0.460273,0.230424,0.385543
14.200000,0.052971,0.424258,0.185967,0.239109,0.447864,0.460435,0.230405,0.384799
14.400000,0.052800,0.423982,0.185969,0.239052,0.447040,0.460261,0.230095,0.384111
