时间(s),MP3B传感器(V),TGS2620传感器(V),MP801传感器(V),WSP2110传感器(V),TGS2609传感器(V),TGS2603传感器(V),TGS2602传感器(V),TGS2600传感器(V)
0.200000,0.054865,0.405557,0.148227,0.191085,0.453391,0.388963,0.183660,0.377626
0.400000,0.054768,0.404282,0.148290,0.190703,0.450788,0.388842,0.183448,0.375621
0.600000,0.054756,0.403609,0.148062,0.190538,0.449472,0.388939,0.183269,0.374577
0.800000,0.054764,0.403239,0.148087,0.190275,0.448191,0.388916,0.183168,0.373601
1.000000,0.054857,0.402668,0.148110,0.190038,0.446946,0.388812,0.183039,0.372484
1.200000,0.054736,0.402194,0.148134,0.189971,0.445452,0.388678,0.182846,0.371484
1.400000,0.054708,0.401681,0.148191,0.189582,0.444259,0.388750,0.182667,0.370566
1.600000,0.054698,0.400947,0.148104,0.189243,0.442914,0.388716,0.182756,0.369484
1.800000,0.054704,0.400474,0.147921,0.188779,0.441487,0.388729,0.182645,0.368521
2.000000,0.054683,0.399933,0.147982,0.188893,0.440455,0.388614,0.182499,0.367560
2.200000,0.054535,0.399483,0.147890,0.188638,0.439121,0.388758,0.182190,0.366395
2.400000,0.054673,0.399153,0.147985,0.188406,0.437670,0.388727,0.182213,0.365559
2.600000,0.054646,0.398439,0.147758,0.188143,0.436472,0.388534,0.182102,0.364484
2.800000,0.054702,0.398013,0.147848,0.187952,0.435033,0.388534,0.181811,0.363556
3.000000,0.054619,0.397638,0.147845,0.187710,0.433904,0.388604,0.181747,0.362632
3.200000,0.054625,0.396909,0.147636,0.187390,0.432627,0.388534,0.181804,0.361751
3.400000,0.054770,0.396559,0.147778,0.187254,0.431564,0.388606,0.181727,0.360732
3.600000,0.054602,0.395978,0.147555,0.187214,0.430198,0.388605,0.181573,0.359776
3.800000,0.054579,0.395538,0.147654,0.186747,0.429040,0.388215,0.181301,0.358805
4.000000,0.054612,0.395113,0.147770,0.186657,0.427734,0.388216,0.181298,0.357928
4.200000,0.054591,0.394718,0.147688,0.186386,0.426503,0.388110,0.181223,0.356868
4.400000,0.054573,0.394273,0.147553,0.186228,0.425444,0.388257,0.181115,0.355856
4.600000,0.054595,0.393537,0.147401,0.185928,0.424156,0.388328,0.181022,0.355079
4.800000,0.054560,0.393289,0.147692,0.185822,0.423108,0.388314,0.180765,0.354189
5.000000,0.054564,0.392820,0.147522,0.185595,0.421833,0.388241,0.180792,0.353343
5.200000,0.054510,0.392407,0.147482,0.185396,0.420633,0.388161,0.180649,0.352424
5.400000,0.054543,0.391915,0.147531,0.185212,0.419508,0.388042,0.180565,0.351434
5.600000,0.054532,0.391356,0.147265,0.185063,0.418376,0.388028,0.180209,0.350580
5.800000,0.054520,0.391001,0.147266,0.184857,0.417277,0.388143,0.180296,0.349802
6.000000,0.054597,0.390421,0.147267,0.184550,0.416060,0.388160,0.180153,0.348896
6.200000,0.054484,0.390096,0.147302,0.184507,0.414780,0.387995,0.179909,0.348008
6.400000,0.054555,0.389605,0.147252,0.184291,0.413780,0.387920,0.180013,0.346840
6.600000,0.054346,0.389025,0.147165,0.183980,0.412163,0.387980,0.179606,0.345991
6.800000,0.054321,0.388590,0.147159,0.183852,0.411030,0.387812,0.179691,0.345014
7.000000,0.054463,0.388323,0.147008,0.183609,0.410003,0.388013,0.179558,0.344283
7.200000,0.054606,0.387767,0.147209,0.183318,0.408751,0.387743,0.179302,0.343313
7.400000,0.054452,0.387296,0.147163,0.183214,0.407753,0.387794,0.179364,0.342709
7.600000,0.054417,0.387077,0.147122,0.182998,0.406821,0.387791,0.179207,0.341833
7.800000,0.054435,0.386307,0.147163,0.182893,0.405800,0.387733,0.179241,0.340888
8.000000,0.054411,0.386173,0.147213,0.182543,0.404597,0.387681,0.179116,0.340206
8.200000,0.054412,0.385482,0.147240,0.182489,0.403742,0.387684,0.178915,0.339377
8.400000,0.054382,0.385518,0.147216,0.182225,0.402597,0.387804,0.178801,0.338631
8.600000,0.054393,0.385102,0.147082,0.182072,0.401573,0.387611,0.178736,0.337912
8.800000,0.054411,0.384813,0.146942,0.181825,0.400650,0.387690,0.178517,0.336956
9.000000,0.054383,0.384121,0.147011,0.181797,0.399513,0.387433,0.178501,0.336447
9.200000,0.054332,0.383902,0.146959,0.181531,0.398656,0.387649,0.178234,0.335689
9.400000,0.054400,0.383593,0.146810,0.181326,0.397513,0.387650,0.178415,0.334900
9.600000,0.054358,0.383031,0.146967,0.181310,0.396593,0.387560,0.178155,0.334205
9.800000,0.054317,0.382788,0.146492,0.180904,0.395714,0.387449,0.177814,0.333523
10.000000,0.054473,0.382322,0.146843,0.180888,0.394796,0.387414,0.177947,0.332643
10.200000,0.054346,0.381988,0.146906,0.180666,0.393820,0.387362,0.177870,0.331966
10.400000,0.054448,0.381524,0.146846,0.180528,0.392835,0.387408,0.177559,0.331020
10.600000,0.054382,0.380924,0.146749,0.180210,0.391941,0.387259,0.177540,0.330445
10.800000,0.054299,0.380811,0.146846,0.180324,0.390911,0.387358,0.177608,0.329607
11.000000,0.054316,0.380458,0.146672,0.180086,0.389967,0.387179,0.177403,0.329126
11.200000,0.054249,0.379962,0.146737,0.179902,0.389051,0.387354,0.177427,0.328330
11.400000,0.054297,0.379723,0.146709,0.179759,0.388097,0.387201,0.177214,0.327525
11.600000,0.054261,0.379454,0.146672,0.179591,0.387221,0.387234,0.177037,0.326908
11.800000,0.054264,0.379087,0.146726,0.179436,0.386266,0.387239,0.176986,0.326253
12.000000,0.054285,0.378641,0.146589,0.179388,0.385327,0.387068,0.176986,0.325561
12.200000,0.054262,0.378280,0.146737,0.179085,0.384428,0.386985,0.176912,0.324906
12.400000,0.054225,0.377901,0.146545,0.179007,0.383735,0.386986,0.176672,0.324317
12.600000,0.054262,0.377594,0.146502,0.178778,0.382583,0.387113,0.176687,0.323362
12.800000,0.054223,0.377497,0.146582,0.178672,0.381651,0.386989,0.176471,0.322672
13.000000,0.054224,0.377063,0.146548,0.178551,0.381028,0.386955,0.176361,0.322262
13.200000,0.054113,0.376883,0.146562,0.178403,0.380214,0.386997,0.176343,0.321606
13.400000,0.054219,0.376362,0.146495,0.178331,0.379395,0.386882,0.176282,0.321149
13.600000,0.054173,0.375996,0.146408,0.177975,0.378621,0.386907,0.176083,0.320232
13.800000,0.054206,0.375718,0.146431,0.178050,0.377921,0.386863,0.176048,0.319746
14.000000,0.054203,0.375431,0.146433,0.177897,0.377188,0.386678,0.175836,0.319175
14.200000,0.054210,0.375302,0.146396,0.177627,0.376395,0.386695,0.175772,0.318619
14.400000,0.054321,0.374808,0.146424,0.177466,0.375553,0.386763,0.175719,0.318097
14.600000,0.054171,0.374647,0.146348,0.177373,0.374627,0.386776,0.175778,0.317411
14.800000,0.054134,0.374364,0.146387,0.177434,0.374087,0.386668,0.175625,0.316821
15.000000,0.054131,0.374271,0.146362,0.177217,0.373259,0.386760,0.175441,0.316406
15.200000,0.054183,0.373591,0.146459,0.176924,0.372596,0.386704,0.175202,0.315761
15.400000,0.054023,0.373392,0.146294,0.177150,0.371798,0.386527,0.175255,0.315241
15.600000,0.054260,0.373136,0.146036,0.176724,0.371150,0.386580,0.174863,0.314475
15.800000,0.054153,0.372883,0.146053,0.176651,0.370255,0.386567,0.174986,0.314091
16.000000,0.054157,0.372542,0.146270,0.176473,0.369597,0.386588,0.174962,0.313538
16.200000,0.054117,0.372417,0.146262,0.176225,0.368863,0.386547,0.174719,0.313101
16.400000,0.054128,0.372273,0.146278,0.176335,0.368142,0.386444,0.174838,0.312408
16.600000,0.053939,0.371811,0.146172,0.176123,0.367379,0.386479,0.174660,0.311655
16.800000,0.054105,0.371652,0.146170,0.175972,0.366688,0.386415,0.174567,0.311425
17.000000,0.054086,0.371215,0.146286,0.175908,0.365787,0.386263,0.174340,0.310770
17.200000,0.054091,0.371108,0.146154,0.175768,0.365244,0.386434,0.174182,0.310237
17.400000,0.054092,0.370609,0.146119,0.175680,0.364509,0.386238,0.174323,0.309677
17.600000,0.054218,0.370379,0.146137,0.175371,0.364038,0.386285,0.174251,0.309189
17.800000,0.054066,0.370128,0.146113,0.175443,0.363282,0.386244,0.174252,0.308684
18.000000,0.053910,0.369892,0.146069,0.175267,0.362675,0.386277,0.174097,0.308092
18.200000,0.054080,0.369842,0.146163,0.175157,0.361959,0.386229,0.173984,0.307522
18.400000,0.054051,0.369440,0.145912,0.175083,0.361172,0.386316,0.173943,0.307007
18.600000,0.054048,0.369158,0.145906,0.174797,0.360284,0.386080,0.173819,0.306587
18.800000,0.054027,0.368913,0.146175,0.174851,0.359693,0.386149,0.173773,0.306015
19.000000,0.054167,0.368772,0.146114,0.174410,0.358702,0.385922,0.173571,0.305187
19.200000,0.054066,0.368277,0.146025,0.174494,0.358107,0.386191,0.173398,0.304802
19.400000,0.054007,0.368090,0.145932,0.174298,0.357460,0.386006,0.173213,0.304297
19.600000,0.054144,0.367684,0.145877,0.174123,0.356761,0.386021,0.173306,0.303876
19.800000,0.054059,0.367508,0.145943,0.174235,0.356227,0.385923,0.173240,0.303254
20.000000,0.054020,0.367426,0.146151,0.174226,0.355501,0.385950,0.173075,0.302821
20.200000,0.053974,0.366923,0.145848,0.174076,0.354888,0.385850,0.172992,0.302326
20.400000,0.053995,0.366758,0.145802,0.173813,0.354196,0.385893,0.172961,0.301881
20.600000,0.053966,0.366417,0.145808,0.173758,0.353539,0.385826,0.172969,0.301254
20.800000,0.053874,0.366253,0.145813,0.173621,0.352818,0.385460,0.172763,0.300880
21.000000,0.053966,0.366038,0.145571,0.173343,0.352348,0.385761,0.172678,0.300509
21.200000,0.053978,0.365928,0.145834,0.173425,0.351726,0.385613,0.172728,0.299951
21.400000,0.053960,0.365499,0.145771,0.173301,0.350978,0.385764,0.172547,0.299494
21.600000,0.053963,0.365273,0.145656,0.173129,0.350354,0.385721,0.172459,0.299064
21.800000,0.053959,0.365064,0.145633,0.173075,0.349754,0.385677,0.172316,0.298310
22.000000,0.053945,0.364834,0.145699,0.172908,0.349258,0.385644,0.172364,0.298129
22.200000,0.053925,0.364434,0.145844,0.172837,0.348616,0.385549,0.172084,0.297414
22.400000,0.053949,0.364388,0.145697,0.172820,0.347827,0.385459,0.172203,0.297129
22.600000,0.053898,0.364138,0.145759,0.172640,0.347346,0.385539,0.172039,0.296781
22.800000,0.053884,0.363845,0.145662,0.172460,0.346940,0.385582,0.172092,0.296128
23.000000,0.053898,0.363690,0.145641,0.172480,0.346241,0.385526,0.171815,0.295790
23.200000,0.053869,0.363573,0.145716,0.172321,0.345743,0.385509,0.171747,0.295444
23.400000,0.053884,0.363171,0.145620,0.172167,0.345106,0.385407,0.171643,0.294861
23.600000,0.053886,0.362993,0.145651,0.172201,0.344533,0.385375,0.171605,0.294620
23.800000,0.053893,0.362294,0.145575,0.172021,0.343938,0.385289,0.171413,0.293971
24.000000,0.053870,0.362524,0.145689,0.171894,0.343250,0.385235,0.171421,0.293665
24.200000,0.053897,0.362297,0.145603,0.171729,0.342739,0.385493,0.171354,0.293123
24.400000,0.054002,0.362142,0.145656,0.171743,0.342153,0.385133,0.171357,0.292701
24.600000,0.053725,0.361720,0.145520,0.171512,0.341761,0.385304,0.171059,0.292408
24.800000,0.053723,0.361607,0.145566,0.171413,0.341156,0.385375,0.171102,0.291972
25.000000,0.053898,0.361373,0.145693,0.171454,0.340682,0.385401,0.171096,0.291582
25.200000,0.053869,0.361088,0.145444,0.171328,0.339719,0.385242,0.170997,0.290975
25.400000,0.053892,0.360962,0.145478,0.171161,0.339221,0.385259,0.170888,0.290612
25.600000,0.053831,0.360755,0.145355,0.171143,0.338709,0.385181,0.170884,0.290147
25.800000,0.054005,0.360501,0.145513,0.171029,0.338262,0.385112,0.170718,0.289724
26.000000,0.053822,0.360316,0.145547,0.170748,0.337732,0.385169,0.170650,0.289314
26.200000,0.053839,0.360122,0.145412,0.170595,0.337179,0.385032,0.170590,0.288913
26.400000,0.053853,0.359892,0.145268,0.170676,0.336532,0.385037,0.170516,0.288583
26.600000,0.053847,0.359750,0.145268,0.170696,0.336250,0.385058,0.170302,0.288143
26.800000,0.053986,0.359798,0.145283,0.170505,0.335544,0.384918,0.170310,0.287676
27.000000,0.053822,0.359106,0.145410,0.170588,0.335127,0.384854,0.170143,0.287404
27.200000,0.053849,0.359095,0.145381,0.170381,0.334505,0.384959,0.170001,0.286921
27.400000,0.053806,0.358798,0.145250,0.170270,0.334020,0.384677,0.170067,0.286421
27.600000,0.053784,0.358607,0.145413,0.170236,0.333554,0.384602,0.170041,0.286208
27.800000,0.053777,0.358483,0.145379,0.170103,0.333096,0.384747,0.169941,0.285658
28.000000,0.053812,0.358397,0.145165,0.169991,0.332452,0.384787,0.169902,0.285416
28.200000,0.053785,0.358269,0.145396,0.169942,0.332047,0.384721,0.169796,0.285057
28.400000,0.053795,0.357767,0.145199,0.169868,0.331499,0.384685,0.169583,0.284627
28.600000,0.053796,0.357694,0.145196,0.169774,0.331251,0.384729,0.169635,0.284315
28.800000,0.053778,0.357596,0.145398,0.169540,0.330420,0.384637,0.169380,0.283886
29.000000,0.053778,0.357224,0.145357,0.169572,0.329942,0.384646,0.169482,0.283584
29.200000,0.053806,0.357098,0.145221,0.169644,0.329561,0.384594,0.169251,0.283163
29.400000,0.053781,0.356907,0.145206,0.169265,0.328984,0.384574,0.169289,0.282841
29.600000,0.053639,0.356612,0.145257,0.169281,0.328479,0.384644,0.169081,0.282339
29.800000,0.053746,0.356787,0.145066,0.169255,0.328153,0.384372,0.169200,0.282092
30.000000,0.053774,0.356317,0.145001,0.169163,0.327754,0.384380,0.169126,0.281728
30.200000,0.053779,0.356197,0.145078,0.168767,0.327156,0.384426,0.169093,0.281234
30.400000,0.053579,0.355976,0.145094,0.168784,0.326670,0.384466,0.168946,0.281014
30.600000,0.053754,0.355831,0.145102,0.168867,0.326155,0.384268,0.168915,0.280746
30.800000,0.053936,0.355636,0.145090,0.168861,0.325518,0.384303,0.168808,0.280455
31.000000,0.054289,0.355570,0.145198,0.168692,0.325030,0.384407,0.168639,0.279937
31.200000,0.054740,0.355334,0.145015,0.168676,0.324906,0.384274,0.168721,0.279803
31.400000,0.055496,0.354986,0.144964,0.168687,0.324623,0.384106,0.168461,0.279498
31.600000,0.056077,0.354939,0.145104,0.168555,0.324562,0.384231,0.168576,0.279292
31.800000,0.056975,0.354801,0.145242,0.168595,0.324789,0.384206,0.168560,0.279657
32.000000,0.057694,0.354941,0.145087,0.168488,0.325233,0.384074,0.168356,0.279955
32.200000,0.058745,0.355021,0.145159,0.168859,0.326353,0.384124,0.168601,0.280492
32.400000,0.059589,0.355253,0.145164,0.168826,0.327705,0.384169,0.168498,0.281383
32.600000,0.060401,0.355731,0.145183,0.169073,0.329253,0.384170,0.168393,0.282849
32.800000,0.061027,0.356463,0.145223,0.169669,0.331227,0.384148,0.168458,0.284157
33.000000,0.061723,0.357592,0.145324,0.169886,0.333855,0.384175,0.168602,0.285858
33.200000,0.062363,0.359244,0.145339,0.170538,0.336475,0.384141,0.168610,0.287909
33.400000,0.062950,0.360770,0.145455,0.171270,0.339643,0.384085,0.168251,0.290167
33.600000,0.063496,0.363004,0.145710,0.172037,0.343089,0.384187,0.168847,0.292614
33.800000,0.063798,0.365638,0.145799,0.172460,0.346897,0.384016,0.168828,0.295493
34.000000,0.064405,0.368925,0.145994,0.173534,0.350910,0.384173,0.168784,0.298403
34.200000,0.064844,0.372090,0.146259,0.174623,0.355109,0.384191,0.168878,0.301640
34.400000,0.065085,0.376287,0.146619,0.175646,0.359675,0.384190,0.168851,0.304887
34.600000,0.065503,0.380904,0.146661,0.176784,0.364283,0.384285,0.168992,0.308671
34.800000,0.065811,0.385686,0.147071,0.177770,0.369327,0.384114,0.168917,0.312434
35.000000,0.066019,0.390675,0.147328,0.178939,0.374537,0.384200,0.168933,0.316418
35.200000,0.066277,0.396633,0.147702,0.180169,0.379692,0.384126,0.169175,0.320481
35.400000,0.066386,0.402435,0.147830,0.181139,0.384845,0.384166,0.169350,0.324522
35.600000,0.066671,0.408542,0.148081,0.182323,0.390146,0.384071,0.169514,0.328576
35.800000,0.066785,0.414736,0.148377,0.183269,0.395541,0.384088,0.169490,0.332860
36.000000,0.066962,0.421422,0.148593,0.184366,0.400884,0.384238,0.169442,0.337354
36.200000,0.067219,0.427986,0.148819,0.185427,0.406566,0.384321,0.169823,0.341632
36.400000,0.067208,0.435277,0.149197,0.186557,0.412052,0.384312,0.169774,0.346091
36.600000,0.067434,0.441962,0.149181,0.187628,0.417787,0.384362,0.169857,0.350561
36.800000,0.067418,0.448924,0.149727,0.188709,0.423646,0.384353,0.170106,0.355377
37.000000,0.067484,0.456485,0.149541,0.189588,0.429406,0.384417,0.170094,0.360097
37.200000,0.067733,0.463310,0.149997,0.190659,0.435464,0.384258,0.170229,0.364881
37.400000,0.067751,0.472154,0.150433,0.191947,0.442621,0.384300,0.170370,0.371027
37.600000,0.067815,0.481518,0.150506,0.193091,0.449781,0.384485,0.170476,0.376543
37.800000,0.067841,0.488627,0.150704,0.194219,0.455662,0.384493,0.170552,0.381597
38.000000,0.067899,0.496389,0.151038,0.195024,0.461747,0.384499,0.170599,0.386559
38.200000,0.067957,0.503989,0.151171,0.196043,0.468161,0.384672,0.170837,0.391720
38.400000,0.067996,0.511199,0.151250,0.197089,0.474083,0.384446,0.170909,0.396829
38.600000,0.068022,0.518646,0.151436,0.197912,0.480342,0.384525,0.171196,0.401907
38.800000,0.067930,0.525682,0.151733,0.198903,0.486342,0.384249,0.171189,0.406669
39.000000,0.068107,0.533256,0.152109,0.199775,0.492554,0.384554,0.171244,0.412255
39.200000,0.068178,0.540214,0.152096,0.200690,0.498862,0.384547,0.171427,0.417336
