时间(s),MP3B传感器(V),TGS2620传感器(V),MP801传感器(V),WSP2110传感器(V),TGS2609传感器(V),TGS2603传感器(V),TGS2602传感器(V),TGS2600传感器(V)
0.200000,0.218203,0.400872,0.130361,0.190033,0.537224,0.549989,0.196504,0.438561
0.400000,0.218037,0.399710,0.129870,0.189191,0.533058,0.549574,0.195495,0.435718
0.600000,0.218046,0.398742,0.130230,0.188720,0.531096,0.549375,0.194882,0.433952
0.800000,0.217894,0.398128,0.130152,0.188161,0.528957,0.549169,0.194611,0.432401
1.000000,0.217845,0.397663,0.130067,0.187897,0.527076,0.549267,0.194212,0.430793
1.200000,0.217814,0.397001,0.130155,0.187454,0.525023,0.549063,0.193657,0.429315
1.400000,0.217730,0.396547,0.129902,0.187030,0.523056,0.549138,0.193214,0.427732
1.600000,0.217608,0.395777,0.129837,0.186757,0.520953,0.548926,0.192858,0.426195
1.800000,0.217634,0.395097,0.129772,0.186254,0.519067,0.548827,0.192274,0.424575
2.000000,0.217503,0.394543,0.129707,0.185921,0.516982,0.548729,0.191766,0.423430
2.200000,0.217491,0.394091,0.129626,0.185445,0.515124,0.548477,0.191461,0.421656
2.400000,0.217419,0.393322,0.129595,0.185087,0.513035,0.548382,0.190990,0.420167
2.600000,0.217199,0.392592,0.129410,0.184682,0.511112,0.548267,0.190557,0.418836
2.800000,0.217317,0.392253,0.129434,0.184299,0.509046,0.548317,0.190098,0.417325
3.000000,0.217230,0.391623,0.129301,0.183895,0.507099,0.547957,0.189815,0.415659
3.200000,0.217018,0.390838,0.129132,0.183541,0.505382,0.548015,0.189313,0.414324
3.400000,0.217079,0.390332,0.129251,0.183174,0.503423,0.547803,0.188686,0.413039
3.600000,0.217025,0.389758,0.129143,0.182800,0.501418,0.547829,0.188364,0.411410
3.800000,0.216978,0.389305,0.129223,0.182358,0.499816,0.547679,0.187998,0.410218
4.000000,0.216914,0.388674,0.129083,0.182145,0.497930,0.547659,0.187378,0.408733
4.200000,0.216908,0.388083,0.128959,0.181882,0.496203,0.547544,0.187140,0.407407
4.400000,0.216805,0.387665,0.128914,0.181396,0.494147,0.547587,0.186648,0.405927
4.600000,0.216774,0.386969,0.128859,0.181017,0.492391,0.547141,0.186164,0.404660
4.800000,0.216572,0.386494,0.128892,0.180689,0.490671,0.547223,0.185699,0.403153
5.000000,0.216494,0.385914,0.128734,0.180274,0.488865,0.547159,0.185499,0.401904
5.200000,0.216582,0.385488,0.128554,0.179965,0.487106,0.547035,0.184971,0.400646
5.400000,0.216523,0.384944,0.128735,0.179608,0.485101,0.546724,0.184586,0.399275
5.600000,0.216476,0.384341,0.128483,0.179148,0.483660,0.546727,0.184206,0.397999
5.800000,0.216292,0.383771,0.128335,0.178854,0.482013,0.546422,0.183817,0.396607
6.000000,0.216082,0.383338,0.128280,0.178548,0.480042,0.546508,0.183358,0.395318
6.200000,0.216316,0.382828,0.128436,0.178325,0.478398,0.546300,0.182912,0.393916
6.400000,0.216295,0.382510,0.128233,0.178067,0.476593,0.546372,0.182551,0.392461
6.600000,0.216193,0.381612,0.128210,0.177537,0.474356,0.546228,0.181983,0.391065
6.800000,0.216106,0.381039,0.128140,0.177231,0.472711,0.546047,0.181450,0.389618
7.000000,0.215927,0.380557,0.128103,0.176916,0.470939,0.545710,0.181221,0.388399
7.200000,0.216031,0.380157,0.128092,0.176647,0.469483,0.545748,0.180960,0.387200
7.400000,0.215808,0.379568,0.128121,0.176238,0.467742,0.545610,0.180430,0.385895
7.600000,0.215762,0.379072,0.127931,0.175926,0.466219,0.545505,0.180014,0.384710
7.800000,0.215808,0.378675,0.127716,0.175720,0.464711,0.545434,0.179649,0.383623
8.000000,0.215607,0.377923,0.127922,0.175435,0.463027,0.545247,0.179229,0.382441
8.200000,0.215741,0.377928,0.127808,0.175130,0.461436,0.545075,0.178927,0.381059
8.400000,0.215617,0.377349,0.127675,0.174768,0.460096,0.544925,0.178472,0.380046
8.600000,0.215609,0.376613,0.127727,0.174409,0.458254,0.544853,0.178090,0.378853
8.800000,0.215569,0.376427,0.127600,0.174161,0.456832,0.544827,0.177801,0.377697
9.000000,0.215507,0.375821,0.127610,0.173892,0.455519,0.544602,0.177396,0.376672
9.200000,0.215564,0.375482,0.127693,0.173596,0.453824,0.544585,0.177024,0.375524
9.400000,0.215443,0.374656,0.127538,0.173195,0.452519,0.544491,0.176547,0.374562
9.600000,0.215367,0.374370,0.127584,0.173055,0.451085,0.544399,0.176457,0.373375
9.800000,0.215185,0.374129,0.127259,0.172808,0.449676,0.544257,0.175940,0.372293
10.000000,0.215324,0.373606,0.127265,0.172478,0.448254,0.543993,0.175578,0.371217
10.200000,0.215235,0.373094,0.127216,0.172235,0.446789,0.543826,0.175255,0.370120
10.400000,0.215051,0.372672,0.127145,0.171943,0.445280,0.543900,0.174896,0.369076
10.600000,0.215033,0.372246,0.127243,0.171557,0.444116,0.543750,0.174688,0.367991
10.800000,0.215257,0.371932,0.127119,0.171271,0.442647,0.543730,0.174204,0.366848
11.000000,0.215072,0.371420,0.127212,0.171148,0.441063,0.543373,0.173828,0.365960
11.200000,0.215020,0.371209,0.127058,0.170883,0.439852,0.543490,0.173623,0.364918
11.400000,0.214924,0.370740,0.126935,0.170707,0.438255,0.543134,0.173150,0.363845
11.600000,0.214916,0.370440,0.126930,0.170366,0.437299,0.543345,0.172757,0.362834
11.800000,0.214843,0.369802,0.127060,0.170081,0.435664,0.542655,0.172493,0.361854
12.000000,0.214733,0.369528,0.126879,0.169897,0.434533,0.543006,0.172190,0.360935
12.200000,0.214820,0.369042,0.126847,0.169617,0.433179,0.542905,0.171866,0.359914
12.400000,0.214793,0.368781,0.126770,0.169268,0.431958,0.542797,0.171489,0.358776
12.600000,0.214719,0.368331,0.126895,0.169103,0.430521,0.542560,0.171194,0.357779
