时间(s),MP3B传感器(V),TGS2620传感器(V),MP801传感器(V),WSP2110传感器(V),TGS2609传感器(V),TGS2603传感器(V),TGS2602传感器(V),TGS2600传感器(V)
0.200000,0.202743,0.328721,0.159614,0.166514,0.257655,0.511886,0.174466,0.233647
0.400000,0.202431,0.328263,0.160024,0.166221,0.257031,0.511548,0.174317,0.233107
0.600000,0.202343,0.328161,0.160161,0.166367,0.256916,0.511338,0.174219,0.232958
0.800000,0.202315,0.328034,0.160071,0.166182,0.256503,0.511373,0.174172,0.232800
1.000000,0.202470,0.327760,0.159939,0.166236,0.256310,0.511219,0.174143,0.232410
1.200000,0.202422,0.327868,0.160104,0.166249,0.255958,0.511106,0.174029,0.232368
1.400000,0.202433,0.327470,0.159985,0.166237,0.255640,0.511094,0.173959,0.232077
1.600000,0.202394,0.327321,0.160177,0.166236,0.255331,0.510912,0.173899,0.231893
1.800000,0.202439,0.327359,0.159998,0.166261,0.255140,0.510821,0.173945,0.231478
2.000000,0.202404,0.327247,0.159936,0.166307,0.254922,0.510728,0.173876,0.231324
2.200000,0.202459,0.327078,0.159931,0.166260,0.254615,0.510584,0.173501,0.231286
2.400000,0.202357,0.326995,0.159944,0.166056,0.254291,0.510629,0.173762,0.230888
2.600000,0.202309,0.326841,0.159917,0.166042,0.253997,0.510466,0.173621,0.230724
2.800000,0.202234,0.326423,0.160030,0.165914,0.253626,0.510427,0.173616,0.230560
3.000000,0.202267,0.326653,0.159915,0.165948,0.253481,0.510280,0.173352,0.230345
3.200000,0.202224,0.326377,0.159970,0.166141,0.253209,0.510244,0.173407,0.230107
3.400000,0.202237,0.326209,0.159925,0.166129,0.252939,0.510001,0.173365,0.230162
3.600000,0.202246,0.326084,0.159960,0.165933,0.252779,0.510077,0.173448,0.229846
3.800000,0.202193,0.325967,0.159964,0.166007,0.252478,0.509849,0.173267,0.229629
4.000000,0.202048,0.325785,0.159894,0.165904,0.252014,0.509700,0.173235,0.229449
4.200000,0.202166,0.325558,0.159989,0.165865,0.251829,0.509580,0.172982,0.229281
4.400000,0.202167,0.325525,0.160062,0.165990,0.251649,0.509790,0.173123,0.229068
4.600000,0.202097,0.325332,0.160020,0.165752,0.251334,0.509443,0.172930,0.228716
4.800000,0.202104,0.325201,0.159944,0.165820,0.251132,0.509467,0.172982,0.228672
5.000000,0.202144,0.325165,0.159919,0.165713,0.250884,0.509257,0.172900,0.228504
5.200000,0.202128,0.325152,0.160024,0.165980,0.250558,0.509217,0.173020,0.228336
5.400000,0.202084,0.324953,0.159942,0.165747,0.250282,0.509318,0.172834,0.227976
5.600000,0.202090,0.324896,0.159973,0.165901,0.250183,0.509132,0.172792,0.227929
5.800000,0.202078,0.324600,0.159915,0.165799,0.250052,0.508993,0.172660,0.227903
6.000000,0.201889,0.324594,0.159892,0.165728,0.249670,0.508773,0.172666,0.227643
6.200000,0.201889,0.324422,0.159892,0.165835,0.249470,0.508691,0.172438,0.227243
6.400000,0.201909,0.324280,0.159941,0.165831,0.249248,0.508583,0.172600,0.227346
6.600000,0.202009,0.324116,0.160024,0.165701,0.248822,0.508550,0.172449,0.226921
6.800000,0.201947,0.324048,0.159816,0.165699,0.248584,0.508269,0.172428,0.226602
7.000000,0.201963,0.323865,0.159872,0.165627,0.248286,0.508273,0.172324,0.226573
7.200000,0.201982,0.323767,0.159780,0.165568,0.247974,0.508244,0.172366,0.226404
7.400000,0.201983,0.323492,0.159982,0.165458,0.247888,0.508147,0.172122,0.226177
