时间(s),MP3B传感器(V),TGS2620传感器(V),MP801传感器(V),WSP2110传感器(V),TGS2609传感器(V),TGS2603传感器(V),TGS2602传感器(V),TGS2600传感器(V)
0.200000,0.207257,0.326015,0.165010,0.167630,0.216225,0.537809,0.187662,0.193264
0.400000,0.207109,0.325896,0.165048,0.167404,0.215927,0.537956,0.187556,0.193037
0.600000,0.207227,0.325736,0.164987,0.167801,0.215971,0.537602,0.187393,0.193079
0.800000,0.207141,0.325629,0.164995,0.167523,0.215974,0.537685,0.187402,0.193149
1.000000,0.207163,0.325468,0.164951,0.167390,0.215759,0.537767,0.187183,0.192974
1.200000,0.207205,0.325569,0.165015,0.167440,0.215639,0.537680,0.187407,0.192875
1.400000,0.207047,0.325463,0.165089,0.167500,0.215486,0.537642,0.187520,0.192893
1.600000,0.207181,0.325346,0.165054,0.167594,0.215478,0.537556,0.187244,0.192897
1.800000,0.207142,0.325283,0.165035,0.167530,0.215432,0.537515,0.187348,0.192792
2.000000,0.207180,0.325204,0.165048,0.167459,0.215374,0.537482,0.187224,0.192735
2.200000,0.207119,0.325056,0.165023,0.167492,0.215282,0.537412,0.187185,0.192634
2.400000,0.207129,0.325055,0.165005,0.167473,0.215083,0.537254,0.187081,0.192631
2.600000,0.207117,0.324869,0.164975,0.167451,0.215042,0.537330,0.187067,0.192549
2.800000,0.207188,0.324940,0.164956,0.167479,0.214984,0.537381,0.187109,0.192502
3.000000,0.207123,0.324781,0.164959,0.167539,0.214770,0.537319,0.187195,0.192437
3.200000,0.207113,0.324703,0.165098,0.167462,0.214581,0.537253,0.187053,0.192367
3.400000,0.207108,0.324677,0.165045,0.167407,0.214465,0.537229,0.187020,0.192369
3.600000,0.206928,0.324691,0.165006,0.167377,0.214461,0.537118,0.186946,0.192267
3.800000,0.207040,0.324583,0.165052,0.167449,0.214383,0.536866,0.186776,0.192239
4.000000,0.206936,0.324496,0.164759,0.167537,0.214257,0.537038,0.186852,0.192178
4.200000,0.207043,0.324364,0.164987,0.167425,0.214151,0.536745,0.186823,0.192090
4.400000,0.207009,0.324354,0.165029,0.167447,0.214134,0.536897,0.186662,0.192020
4.600000,0.206914,0.324101,0.165038,0.167534,0.214027,0.536950,0.186759,0.192000
4.800000,0.206987,0.324116,0.165066,0.167155,0.213964,0.536877,0.186707,0.191825
5.000000,0.206994,0.323972,0.165020,0.167274,0.213860,0.536810,0.186635,0.191920
5.200000,0.206988,0.324214,0.165218,0.167514,0.213771,0.536661,0.186541,0.191838
5.400000,0.207021,0.323890,0.164844,0.167431,0.213544,0.536386,0.186515,0.191694
5.600000,0.206966,0.324001,0.164920,0.167521,0.213543,0.536725,0.186596,0.191793
5.800000,0.207005,0.323899,0.165002,0.167189,0.213488,0.536559,0.186550,0.191704
6.000000,0.206971,0.323868,0.165076,0.167283,0.213587,0.536569,0.186380,0.191631
6.200000,0.206966,0.323764,0.165051,0.167537,0.213362,0.536596,0.186497,0.191578
6.400000,0.206975,0.323665,0.165069,0.167378,0.213173,0.536642,0.186490,0.191532
6.600000,0.206949,0.323368,0.164988,0.167281,0.213140,0.536214,0.186321,0.191619
6.800000,0.206971,0.323609,0.165182,0.167418,0.212926,0.536301,0.186298,0.191416
7.000000,0.206961,0.323277,0.164893,0.167343,0.212778,0.536408,0.186252,0.191253
