时间(s),MP3B传感器(V),TGS2620传感器(V),MP801传感器(V),WSP2110传感器(V),TGS2609传感器(V),TGS2603传感器(V),TGS2602传感器(V),TGS2600传感器(V)
0.200000,0.164078,0.271050,0.080794,0.085049,0.170130,0.373910,0.105933,0.134299
0.400000,0.164178,0.270700,0.080766,0.084850,0.169448,0.373684,0.105640,0.134224
0.600000,0.163991,0.270651,0.080569,0.084898,0.169242,0.373412,0.105602,0.133827
0.800000,0.163925,0.270239,0.080831,0.084865,0.168882,0.373452,0.105473,0.133716
1.000000,0.163910,0.270098,0.080339,0.084928,0.168602,0.373381,0.105352,0.133474
1.200000,0.163930,0.270011,0.080700,0.085093,0.168309,0.373192,0.105349,0.133227
1.400000,0.163877,0.269660,0.080606,0.084847,0.167962,0.372934,0.105261,0.133075
1.600000,0.163731,0.269479,0.080754,0.084857,0.167618,0.372797,0.105119,0.132886
1.800000,0.163817,0.269467,0.080684,0.085050,0.167373,0.372626,0.105030,0.132710
2.000000,0.163838,0.269181,0.080682,0.084816,0.166836,0.372469,0.104935,0.132493
2.200000,0.163583,0.269120,0.080809,0.084941,0.166724,0.372409,0.104771,0.132187
2.400000,0.163873,0.269144,0.080621,0.084783,0.166466,0.372415,0.104622,0.132099
2.600000,0.163699,0.268984,0.080591,0.084755,0.166116,0.372270,0.104475,0.131855
2.800000,0.163665,0.268595,0.080693,0.084769,0.165715,0.372118,0.104529,0.131828
3.000000,0.163643,0.268490,0.080667,0.084823,0.165461,0.371985,0.104302,0.131195
3.200000,0.163609,0.268366,0.080586,0.084770,0.165039,0.371760,0.104277,0.131174
3.400000,0.163491,0.268199,0.080701,0.084746,0.164679,0.371684,0.104172,0.130953
3.600000,0.163597,0.268061,0.080782,0.084534,0.164637,0.371583,0.104175,0.130856
3.800000,0.163658,0.267851,0.080605,0.084727,0.164189,0.371404,0.103916,0.130754
4.000000,0.163481,0.267495,0.080463,0.084729,0.164105,0.371340,0.103847,0.130566
4.200000,0.163493,0.267447,0.080639,0.084615,0.163718,0.371193,0.103861,0.130295
