时间(s),MP3B传感器(V),TGS2620传感器(V),MP801传感器(V),WSP2110传感器(V),TGS2609传感器(V),TGS2603传感器(V),TGS2602传感器(V),TGS2600传感器(V)
0.200000,0.207489,0.325620,0.165228,0.167562,0.215800,0.535692,0.187446,0.193117
0.400000,0.207245,0.325387,0.165145,0.167409,0.215739,0.535476,0.187275,0.192897
0.600000,0.207177,0.325199,0.164955,0.167675,0.215474,0.535428,0.187147,0.193023
0.800000,0.207225,0.325285,0.165188,0.167580,0.215565,0.535362,0.187312,0.193001
1.000000,0.207089,0.325141,0.165113,0.167666,0.215387,0.535317,0.187218,0.192882
1.200000,0.207189,0.325146,0.165107,0.167408,0.215277,0.535216,0.187085,0.192865
1.400000,0.207204,0.324881,0.165018,0.167556,0.215198,0.535145,0.187053,0.192724
1.600000,0.207206,0.324873,0.165044,0.167415,0.215132,0.535198,0.187080,0.192665
1.800000,0.207172,0.324720,0.164995,0.167586,0.214931,0.535336,0.187206,0.192854
2.000000,0.207150,0.324743,0.165192,0.167680,0.214939,0.535059,0.186974,0.192665
2.200000,0.207139,0.324695,0.165066,0.167589,0.214816,0.535200,0.186797,0.192444
2.400000,0.207121,0.324426,0.165094,0.167680,0.214726,0.535073,0.186912,0.192420
2.600000,0.207117,0.324587,0.165102,0.167390,0.214613,0.534881,0.186690,0.192530
2.800000,0.207114,0.324251,0.165004,0.167637,0.214396,0.534824,0.186796,0.192356
3.000000,0.207120,0.324267,0.165080,0.167530,0.214476,0.534943,0.186715,0.192398
3.200000,0.207214,0.324341,0.165163,0.167487,0.214283,0.534944,0.186757,0.192320
3.400000,0.206912,0.324141,0.164826,0.167311,0.214378,0.534903,0.186725,0.192128
3.600000,0.207100,0.324142,0.164889,0.167450,0.214211,0.534704,0.186647,0.192186
3.800000,0.207186,0.324040,0.165199,0.167497,0.214025,0.534676,0.186720,0.192187
4.000000,0.207052,0.323995,0.165108,0.167400,0.214037,0.534715,0.186614,0.192093
4.200000,0.206921,0.324061,0.165251,0.167469,0.214039,0.534726,0.186611,0.192029
4.400000,0.207036,0.323944,0.165146,0.167537,0.213867,0.534584,0.186480,0.191994
4.600000,0.207039,0.323855,0.165138,0.167501,0.213862,0.534540,0.186505,0.192105
