时间(s),MP3B传感器(V),TGS2620传感器(V),MP801传感器(V),WSP2110传感器(V),TGS2609传感器(V),TGS2603传感器(V),TGS2602传感器(V),TGS2600传感器(V)
0.200000,0.233619,0.388932,0.208112,0.211630,0.292446,0.558038,0.224486,0.256323
0.400000,0.233488,0.388507,0.208023,0.211586,0.292066,0.558156,0.224262,0.256192
0.600000,0.233642,0.388466,0.208076,0.211564,0.291866,0.558044,0.224279,0.256009
0.800000,0.233442,0.388096,0.208011,0.211570,0.291695,0.557884,0.224165,0.256023
1.000000,0.233639,0.388171,0.208076,0.211269,0.291538,0.557998,0.224216,0.255790
1.200000,0.233589,0.387943,0.208057,0.211544,0.291228,0.557751,0.224134,0.255608
1.400000,0.233561,0.387786,0.207943,0.211573,0.291010,0.557766,0.224055,0.255511
1.600000,0.233563,0.387768,0.207996,0.211433,0.290750,0.557507,0.223704,0.255449
1.800000,0.233525,0.387414,0.208013,0.211623,0.290422,0.557613,0.223939,0.255338
2.000000,0.233252,0.386846,0.208094,0.211566,0.290281,0.557681,0.223895,0.255218
2.200000,0.233554,0.387086,0.207996,0.211538,0.290172,0.557660,0.223909,0.255225
2.400000,0.233490,0.386836,0.207884,0.211564,0.289856,0.557372,0.223676,0.254881
2.600000,0.233379,0.386580,0.208002,0.211517,0.289721,0.557261,0.223796,0.254963
2.800000,0.233482,0.386408,0.208107,0.211582,0.289572,0.557280,0.223606,0.254709
3.000000,0.233546,0.386471,0.208015,0.211594,0.289282,0.557145,0.223585,0.254607
3.200000,0.233317,0.386082,0.208068,0.211514,0.289013,0.557249,0.223547,0.254467
3.400000,0.233564,0.385920,0.208088,0.211485,0.288779,0.557193,0.223615,0.254349
3.600000,0.233310,0.386193,0.208095,0.211386,0.288601,0.557186,0.223549,0.254200
3.800000,0.233355,0.385445,0.207891,0.211394,0.288273,0.556807,0.223396,0.254002
4.000000,0.233421,0.385536,0.207979,0.211449,0.288153,0.556992,0.223423,0.253776
4.200000,0.233430,0.385580,0.207855,0.211481,0.288072,0.556933,0.223423,0.253879
4.400000,0.233443,0.385137,0.208184,0.211425,0.287680,0.556944,0.223392,0.253661
4.600000,0.233389,0.385053,0.208125,0.211470,0.287582,0.556706,0.223352,0.253493
4.800000,0.233356,0.384994,0.208047,0.211357,0.287392,0.556918,0.223358,0.253412
